LATITUDE,LONGITUDE,CIDADE,ÂNGULO,MWH
-3.13,-60.02,Manaus,10,29.082
-3.13,-60.02,Manaus,15,29.065
-3.13,-60.02,Manaus,20,29.042
-3.13,-60.02,Manaus,25,29.016
-3.13,-60.02,Manaus,30,28.989
-3.13,-60.02,Manaus,35,28.962
-3.13,-60.02,Manaus,40,28.925
-3.13,-60.02,Manaus,45,28.886
-3.13,-60.02,Manaus,50,28.848
-3.13,-60.02,Manaus,55,28.803
-3.13,-60.02,Manaus,60,28.756
-3.13,-60.02,Manaus,65,28.71
-3.13,-60.02,Manaus,70,28.659
-3.13,-60.02,Manaus,75,28.611
-3.13,-60.02,Manaus,80,28.564
-3.13,-60.02,Manaus,85,28.514
-3.13,-60.02,Manaus,90,28.473
-3.13,-60.02,Manaus,95,28.428
-3.13,-60.02,Manaus,100,28.386
-3.13,-60.02,Manaus,105,28.342
-3.13,-60.02,Manaus,110,28.296
-3.13,-60.02,Manaus,115,28.256
-3.13,-60.02,Manaus,120,28.216
-3.13,-60.02,Manaus,125,28.179
-3.13,-60.02,Manaus,130,28.142
-3.13,-60.02,Manaus,135,28.109
-3.13,-60.02,Manaus,140,28.084
-3.13,-60.02,Manaus,145,28.068
-3.13,-60.02,Manaus,150,28.056
-3.13,-60.02,Manaus,155,28.049
-3.13,-60.02,Manaus,160,28.047
-3.13,-60.02,Manaus,165,28.049
-3.13,-60.02,Manaus,170,28.055
-3.13,-60.02,Manaus,175,28.063
-3.13,-60.02,Manaus,180,28.076
-22.2119,-49.952,Marília SP,0,30.32
-22.2119,-49.952,Marília SP,5,30.282
-22.2119,-49.952,Marília SP,10,30.222
-22.2119,-49.952,Marília SP,15,30.151
-22.2119,-49.952,Marília SP,20,30.057
-22.2119,-49.952,Marília SP,25,29.951
-22.2119,-49.952,Marília SP,30,29.814
-22.2119,-49.952,Marília SP,35,29.661
-22.2119,-49.952,Marília SP,40,29.495
-22.2119,-49.952,Marília SP,45,29.324
-22.2119,-49.952,Marília SP,50,29.148
-22.2119,-49.952,Marília SP,55,28.963
-22.2119,-49.952,Marília SP,60,28.767
-22.2119,-49.952,Marília SP,65,28.558
-22.2119,-49.952,Marília SP,70,28.344
-22.2119,-49.952,Marília SP,75,28.119
-22.2119,-49.952,Marília SP,80,27.887
-22.2119,-49.952,Marília SP,85,27.652
-22.2119,-49.952,Marília SP,90,27.417
-22.2119,-49.952,Marília SP,95,27.181
-22.2119,-49.952,Marília SP,100,26.954
-22.2119,-49.952,Marília SP,105,26.726
-22.2119,-49.952,Marília SP,110,26.501
-22.2119,-49.952,Marília SP,115,26.284
-22.2119,-49.952,Marília SP,120,26.07
-22.2119,-49.952,Marília SP,125,25.863
-22.2119,-49.952,Marília SP,130,25.671
-22.2119,-49.952,Marília SP,135,25.494
-22.2119,-49.952,Marília SP,140,25.333
-22.2119,-49.952,Marília SP,145,25.193
-22.2119,-49.952,Marília SP,150,25.071
-22.2119,-49.952,Marília SP,155,24.974
-22.2119,-49.952,Marília SP,160,24.891
-22.2119,-49.952,Marília SP,165,24.831
-22.2119,-49.952,Marília SP,170,24.796
-22.2119,-49.952,Marília SP,175,24.784
-22.2119,-49.952,Marília SP,180,24.79
