LAT_LON;CIDADE;ÂNGULO;FATOR
-31,7506474,-52,342705;Pelotas;130;0,833124373119358
-31,7506474,-52,342705;Pelotas;135;0,8261659979939819
-31,7506474,-52,342705;Pelotas;140;0,819771815446339
-31,7506474,-52,342705;Pelotas;145;0,8140045135406219
-31,7506474,-52,342705;Pelotas;150;0,8088954363089268
-31,7506474,-52,342705;Pelotas;155;0,8044445837512537
-31,7506474,-52,342705;Pelotas;160;0,8006832998996991
-31,7506474,-52,342705;Pelotas;165;0,7976742728184554
-31,7506474,-52,342705;Pelotas;170;0,7954801905717152
-31,7506474,-52,342705;Pelotas;175;0,7941637412236711
-31,7506474,-52,342705;Pelotas;180;0,7937876128385155
-30,1087957,-51,317229;Porto Alegre;0;1,0
-30,1087957,-51,317229;Porto Alegre;5;0,9995119272771643
-30,1087957,-51,317229;Porto Alegre;10;0,9983222500152523
-30,1087957,-51,317229;Porto Alegre;15;0,9964309682142639
-30,1087957,-51,317229;Porto Alegre;20;0,9938380818741993
-30,1087957,-51,317229;Porto Alegre;25;0,9905740955402355
-30,1087957,-51,317229;Porto Alegre;30;0,9865780001220181
-30,1087957,-51,317229;Porto Alegre;35;0,9818803001647245
-30,1087957,-51,317229;Porto Alegre;40;0,9766335183942407
-30,1087957,-51,317229;Porto Alegre;45;0,9709596729912757
-30,1087957,-51,317229;Porto Alegre;50;0,9647977548654749
-30,1087957,-51,317229;Porto Alegre;55;0,9581172594716613
-30,1087957,-51,317229;Porto Alegre;60;0,9509181868098346
-30,1087957,-51,317229;Porto Alegre;65;0,9433835641510585
-30,1087957,-51,317229;Porto Alegre;70;0,9356049051308645
-30,1087957,-51,317229;Porto Alegre;75;0,9276432188396071
-30,1087957,-51,317229;Porto Alegre;80;0,9195290098224635
-30,1087957,-51,317229;Porto Alegre;85;0,9112622780794338
-30,1087957,-51,317229;Porto Alegre;90;0,9028735281556952
-30,1087957,-51,317229;Porto Alegre;95;0,8943932645964249
-30,1087957,-51,317229;Porto Alegre;100;0,8859435055823318
-30,1087957,-51,317229;Porto Alegre;105;0,8775242511134159
-30,1087957,-51,317229;Porto Alegre;110;0,8692270148252089
-30,1087957,-51,317229;Porto Alegre;115;0,8610823012628882
-30,1087957,-51,317229;Porto Alegre;120;0,853151119516808
-30,1087957,-51,317229;Porto Alegre;125;0,8455249832225001
-30,1087957,-51,317229;Porto Alegre;130;0,8383564151058508
-30,1087957,-51,317229;Porto Alegre;135;0,8317064242572143
-30,1087957,-51,317229;Porto Alegre;140;0,8256665243121225
-30,1087957,-51,317229;Porto Alegre;145;0,8202672198157526
-30,1087957,-51,317229;Porto Alegre;150;0,8155085107681045
-30,1087957,-51,317229;Porto Alegre;155;0,8114209017143554
-30,1087957,-51,317229;Porto Alegre;160;0,8079738881093282
-30,1087957,-51,317229;Porto Alegre;165;0,8051979744982002
-30,1087957,-51,317229;Porto Alegre;170;0,8031236654261485
-30,1087957,-51,317229;Porto Alegre;175;0,8019339881642364
-30,1087957,-51,317229;Porto Alegre;180;0,8016594472576414
-8,0432875,-35,0743061;Recife;0;1,0
-8,0432875,-35,0743061;Recife;5;1,0001949534896675
-8,0432875,-35,0743061;Recife;10;1,0001392524926196
-8,0432875,-35,0743061;Recife;15;0,9997771960118086
-8,0432875,-35,0743061;Recife;20;0,9990809335487105
-8,0432875,-35,0743061;Recife;25;0,9980504651033254
-8,0432875,-35,0743061;Recife;30;0,9968250431682727
-8,0432875,-35,0743061;Recife;35;0,9953768172450287
-8,0432875,-35,0743061;Recife;40;0,9937893388291651
-8,0432875,-35,0743061;Recife;45;0,9920069069236339
-8,0432875,-35,0743061;Recife;50;0,9900573720269593
-8,0432875,-35,0743061;Recife;55;0,9881356876288085
-8,0432875,-35,0743061;Recife;60;0,9863532557232775
-8,0432875,-35,0743061;Recife;65;0,9846543753133181
-8,0432875,-35,0743061;Recife;70;0,9828997939063109
-8,0432875,-35,0743061;Recife;75;0,981033810505208
-8,0432875,-35,0743061;Recife;80;0,9790285746114855
-8,0432875,-35,0743061;Recife;85;0,9769119367236674
-8,0432875,-35,0743061;Recife;90;0,9747674483373252
-8,0432875,-35,0743061;Recife;95;0,9725951094524592
-8,0432875,-35,0743061;Recife;100;0,9704227705675932
-8,0432875,-35,0743061;Recife;105;0,968306132679775
-8,0432875,-35,0743061;Recife;110;0,9662173452904806
-8,0432875,-35,0743061;Recife;115;0,9642399598952821
-8,0432875,-35,0743061;Recife;120;0,9623182754971314
-8,0432875,-35,0743061;Recife;125;0,9604522920960286
-8,0432875,-35,0743061;Recife;130;0,9586977106890213
-8,0432875,-35,0743061;Recife;135;0,9570266807775859
-8,0432875,-35,0743061;Recife;140;0,9554949033587701
-8,0432875,-35,0743061;Recife;145;0,9541580794296218
-8,0432875,-35,0743061;Recife;150;0,9530440594886649
-8,0432875,-35,0743061;Recife;155;0,9521249930373754
-8,0432875,-35,0743061;Recife;160;0,9513451790787055
-8,0432875,-35,0743061;Recife;165;0,9506210661170835
-8,0432875,-35,0743061;Recife;170;0,950064056146605
-8,0432875,-35,0743061;Recife;175;0,9497577006628418
-8,0432875,-35,0743061;Recife;180;0,9496462986687462
-22,913885,-43,72618;Rio de Janeiro;0;1,0
-22,913885,-43,72618;Rio de Janeiro;5;0,9994305059005917
-22,913885,-43,72618;Rio de Janeiro;10;0,9980700477742273
-22,913885,-43,72618;Rio de Janeiro;15;0,996076818426298
-22,913885,-43,72618;Rio de Janeiro;20;0,9935457335400386
-22,913885,-43,72618;Rio de Janeiro;25;0,9905084316765274
-22,913885,-43,72618;Rio de Janeiro;30;0,9869016357136078
-22,913885,-43,72618;Rio de Janeiro;35;0,9827886227734363
-22,913885,-43,72618;Rio de Janeiro;40;0,9782010314170911
-22,913885,-43,72618;Rio de Janeiro;45;0,9731388616445724
-22,913885,-43,72618;Rio de Janeiro;50;0,9675388363337235
-22,913885,-43,72618;Rio de Janeiro;55;0,9615591482899358
-22,913885,-43,72618;Rio de Janeiro;60;0,9553263517575221
-22,913885,-43,72618;Rio de Janeiro;65;0,9489670009807953
-22,913885,-43,72618;Rio de Janeiro;70;0,9424494573986775
-22,913885,-43,72618;Rio de Janeiro;75;0,9357104438890119
-22,913885,-43,72618;Rio de Janeiro;80;0,9288132375739552
-22,913885,-43,72618;Rio de Janeiro;85;0,9217894770145854
-22,913885,-43,72618;Rio de Janeiro;90;0,9146391622109027
-22,913885,-43,72618;Rio de Janeiro;95;0,9074255702850634
-22,913885,-43,72618;Rio de Janeiro;100;0,9002119783592242
-22,913885,-43,72618;Rio de Janeiro;105;0,8930933021166197
-22,913885,-43,72618;Rio de Janeiro;110;0,8861644572404846
-22,913885,-43,72618;Rio de Janeiro;115;0,8794887208529756
-22,913885,-43,72618;Rio de Janeiro;120;0,8730660929540924
-22,913885,-43,72618;Rio de Janeiro;125;0,8669914892270699
-22,913885,-43,72618;Rio de Janeiro;130;0,8612649096719082
-22,913885,-43,72618;Rio de Janeiro;135;0,8559496314107634
-22,913885,-43,72618;Rio de Janeiro;140;0,8510456544436359
-22,913885,-43,72618;Rio de Janeiro;145;0,8465846173316037
-22,913885,-43,72618;Rio de Janeiro;150;0,8426297971968235
-22,913885,-43,72618;Rio de Janeiro;155;0,8392128326003734
-22,913885,-43,72618;Rio de Janeiro;160;0,8363653621033316
-22,913885,-43,72618;Rio de Janeiro;165;0,8341506628278545
-22,913885,-43,72618;Rio de Janeiro;170;0,8326636504571772
-22,913885,-43,72618;Rio de Janeiro;175;0,8319359635523776
-22,913885,-43,72618;Rio de Janeiro;180;0,8319992406745341
-2,5606303,-44,328163;Sao Luis;0;1,0
-2,5606303,-44,328163;Sao Luis;5;0,9991145405097717
-2,5606303,-44,328163;Sao Luis;10;0,9981025868066536
-2,5606303,-44,328163;Sao Luis;15;0,9970273859970906
-2,5606303,-44,328163;Sao Luis;20;0,9958573145278603
-2,5606303,-44,328163;Sao Luis;25;0,9946239959521852
-2,5606303,-44,328163;Sao Luis;30;0,9933590538232876
-2,5606303,-44,328163;Sao Luis;35;0,9920624881411675
-2,5606303,-44,328163;Sao Luis;40;0,9907342989058251
-2,5606303,-44,328163;Sao Luis;45;0,9893744861172601
-2,5606303,-44,328163;Sao Luis;50;0,9879514262222503
-2,5606303,-44,328163;Sao Luis;55;0,9865283663272405
-2,5606303,-44,328163;Sao Luis;60;0,9850420593257858
-2,5606303,-44,328163;Sao Luis;65;0,9835241287711087
-2,5606303,-44,328163;Sao Luis;70;0,9819745746632091
-2,5606303,-44,328163;Sao Luis;75;0,9804566441085321
-2,5606303,-44,328163;Sao Luis;80;0,9790968313199672
-2,5606303,-44,328163;Sao Luis;85;0,9778318891910696
-2,5606303,-44,328163;Sao Luis;90;0,9767566883815065
-2,5606303,-44,328163;Sao Luis;95;0,9758079817848333
-2,5606303,-44,328163;Sao Luis;100;0,9749857694010499
-2,5606303,-44,328163;Sao Luis;105;0,9741951805704889
-2,5606303,-44,328163;Sao Luis;110;0,9734362152931504
-2,5606303,-44,328163;Sao Luis;115;0,9727088735690342
-2,5606303,-44,328163;Sao Luis;120;0,9720131553981405
-2,5606303,-44,328163;Sao Luis;125;0,9713806843336917
-2,5606303,-44,328163;Sao Luis;130;0,9708114603756878
-2,5606303,-44,328163;Sao Luis;135;0,9704319777370185
-2,5606303,-44,328163;Sao Luis;140;0,9702422364176839
-2,5606303,-44,328163;Sao Luis;145;0,9703054835241288
-2,5606303,-44,328163;Sao Luis;150;0,9705584719499083
-2,5606303,-44,328163;Sao Luis;155;0,9709379545885776
-2,5606303,-44,328163;Sao Luis;160;0,9714123078869141
-2,5606303,-44,328163;Sao Luis;165;0,9719499082916957
-2,5606303,-44,328163;Sao Luis;170;0,972550755802922
-2,5606303,-44,328163;Sao Luis;175;0,9732148504205933
-2,5606303,-44,328163;Sao Luis;180;0,973910568591487
-23,6821604,-46,875500;Sao Paulo;0;1,0
-23,6821604,-46,875500;Sao Paulo;5;0,9994131024869782
-23,6821604,-46,875500;Sao Paulo;10;0,9982026263663708
-23,6821604,-46,875500;Sao Paulo;15;0,9964052527327415
-23,6821604,-46,875500;Sao Paulo;20;0,9939843004915266
-23,6821604,-46,875500;Sao Paulo;25;0,99097645073729
-23,6821604,-46,875500;Sao Paulo;30;0,9874183845645954
-23,6821604,-46,875500;Sao Paulo;35;0,9833101019734429
-23,6821604,-46,875500;Sao Paulo;40;0,9786149218692686
-23,6821604,-46,875500;Sao Paulo;45;0,9735162497248918
-23,6821604,-46,875500;Sao Paulo;50;0,968160809918568
-23,6821604,-46,875500;Sao Paulo;55;0,9626953268285525
-23,6821604,-46,875500;Sao Paulo;60;0,9570831193602817
-23,6821604,-46,875500;Sao Paulo;65;0,9512875064191916
-23,6821604,-46,875500;Sao Paulo;70;0,9452351258161543
-23,6821604,-46,875500;Sao Paulo;75;0,9388892964566062
-23,6821604,-46,875500;Sao Paulo;80;0,9322500183405473
-23,6821604,-46,875500;Sao Paulo;85;0,9254273347516689
-23,6821604,-46,875500;Sao Paulo;90;0,9184579267845353
-23,6821604,-46,875500;Sao Paulo;95;0,9114151566282738
-23,6821604,-46,875500;Sao Paulo;100;0,9044090675665762
-23,6821604,-46,875500;Sao Paulo;105;0,8974396595994425
-23,6821604,-46,875500;Sao Paulo;110;0,8906169760105641
-23,6821604,-46,875500;Sao Paulo;115;0,8839776978945052
-23,6821604,-46,875500;Sao Paulo;120;0,8775951874403932
-23,6821604,-46,875500;Sao Paulo;125;0,8715061257427922
-23,6821604,-46,875500;Sao Paulo;130;0,8657838749908298
-23,6821604,-46,875500;Sao Paulo;135;0,8605384784681975
-23,6821604,-46,875500;Sao Paulo;140;0,8557332550803316
-23,6821604,-46,875500;Sao Paulo;145;0,8514048859217959
-23,6821604,-46,875500;Sao Paulo;150;0,8475166898980265
-23,6821604,-46,875500;Sao Paulo;155;0,8442520724818429
-23,6821604,-46,875500;Sao Paulo;160;0,841574352578681
-23,6821604,-46,875500;Sao Paulo;165;0,8394101679994131
-23,6821604,-46,875500;Sao Paulo;170;0,8378695620277309
-23,6821604,-46,875500;Sao Paulo;175;0,8370258968527621
-23,6821604,-46,875500;Sao Paulo;180;0,8368791724745066
-11,8707568,-55,5764215;Sinop;0;1,0
-11,8707568,-55,5764215;Sinop;5;0,9993068948891032
-11,8707568,-55,5764215;Sinop;10;0,9981014946962391
-11,8707568,-55,5764215;Sinop;15;0,9964742044358728
-11,8707568,-55,5764215;Sinop;20;0,9945154291224687
-11,8707568,-55,5764215;Sinop;25;0,992225168756027
-11,8707568,-55,5764215;Sinop;30;0,9896034233365477
-11,8707568,-55,5764215;Sinop;35;0,9867405978784957
-11,8707568,-55,5764215;Sinop;40;0,9837873674059788
-11,8707568,-55,5764215;Sinop;45;0,9806533269045323
-11,8707568,-55,5764215;Sinop;50;0,9772480713596914
-11,8707568,-55,5764215;Sinop;55;0,9735414657666345
-11,8707568,-55,5764215;Sinop;60;0,9695636451301832
-11,8707568,-55,5764215;Sinop;65;0,9653146094503375
-11,8707568,-55,5764215;Sinop;70;0,960824493731919
-11,8707568,-55,5764215;Sinop;75;0,9561535679845709
-11,8707568,-55,5764215;Sinop;80;0,951392237222758
-11,8707568,-55,5764215;Sinop;85;0,9465706364513018
-11,8707568,-55,5764215;Sinop;90;0,941809305689489
-11,8707568,-55,5764215;Sinop;95;0,9370178399228544
-11,8707568,-55,5764215;Sinop;100;0,9322565091610414
-11,8707568,-55,5764215;Sinop;105;0,9274650433944069
-11,8707568,-55,5764215;Sinop;110;0,9227639826422372
-11,8707568,-55,5764215;Sinop;115;0,918183461909354
-11,8707568,-55,5764215;Sinop;120;0,9137536162005786
-11,8707568,-55,5764215;Sinop;125;0,9095949855351977
-11,8707568,-55,5764215;Sinop;130;0,9057075699132112
-11,8707568,-55,5764215;Sinop;135;0,9020913693346191
-11,8707568,-55,5764215;Sinop;140;0,898776518804243
-11,8707568,-55,5764215;Sinop;145;0,8958232883317261
-11,8707568,-55,5764215;Sinop;150;0,8932316779170685
-11,8707568,-55,5764215;Sinop;155;0,8910920925747348
-11,8707568,-55,5764215;Sinop;160;0,8893743972999035
-11,8707568,-55,5764215;Sinop;165;0,8880785920925748
-11,8707568,-55,5764215;Sinop;170;0,8872348119575699
-11,8707568,-55,5764215;Sinop;175;0,8867827868852459
-11,8707568,-55,5764215;Sinop;175;0,8867827868852459
-20,2821776,-40,355744;Vitoria;0;1,0
-20,2821776,-40,355744;Vitoria;5;0,9998716550086633
-20,2821776,-40,355744;Vitoria;10;0,9990694988128088
-20,2821776,-40,355744;Vitoria;15;0,9975935314124367
-20,2821776,-40,355744;Vitoria;20;0,9955720977988834
-20,2821776,-40,355744;Vitoria;25;0,9929731117243149
-20,2821776,-40,355744;Vitoria;30;0,9900532631714047
-20,2821776,-40,355744;Vitoria;35;0,9867804658923186
-20,2821776,-40,355744;Vitoria;40;0,983090547391388
-20,2821776,-40,355744;Vitoria;45;0,9789514214207791
-20,2821776,-40,355744;Vitoria;50;0,9743630879804915
-20,2821776,-40,355744;Vitoria;55;0,9693897195661939
-20,2821776,-40,355744;Vitoria;60;0,9639671436822178
-20,2821776,-40,355744;Vitoria;65;0,9582557915677341
-20,2821776,-40,355744;Vitoria;70;0,9523198357184111
-20,2821776,-40,355744;Vitoria;75;0,9462555348777514
-20,2821776,-40,355744;Vitoria;80;0,9401270615414233
-20,2821776,-40,355744;Vitoria;85;0,9339344157094269
-20,2821776,-40,355744;Vitoria;90;0,927645511133928
-20,2821776,-40,355744;Vitoria;95;0,9212924340627607
-20,2821776,-40,355744;Vitoria;100;0,9149714432394276
-20,2821776,-40,355744;Vitoria;105;0,9086504524160944
-20,2821776,-40,355744;Vitoria;110;0,9024898928319323
-20,2821776,-40,355744;Vitoria;115;0,8964255919912726
-20,2821776,-40,355744;Vitoria;120;0,8906179811332863
-20,2821776,-40,355744;Vitoria;125;0,8850349740101393
-20,2821776,-40,355744;Vitoria;130;0,8797407431174998
-20,2821776,-40,355744;Vitoria;135;0,8747994609510363
-20,2821776,-40,355744;Vitoria;140;0,8702111275107489
-20,2821776,-40,355744;Vitoria;145;0,8660399152923057
-20,2821776,-40,355744;Vitoria;150;0,8622858242957069
-20,2821776,-40,355744;Vitoria;155;0,859077199512289
-20,2821776,-40,355744;Vitoria;160;0,8563498684463838
-20,2821776,-40,355744;Vitoria;165;0,854200089841494
-20,2821776,-40,355744;Vitoria;170;0,8527241224411217
-20,2821776,-40,355744;Vitoria;175;0,852050311236604
-20,2821776,-40,355744;Vitoria;180;0,8521144837322724
